index,movieId,userId,rating,user_id,movie_id,combined_features
1746,243,cm2941ws30000f34owtbyuyxq,0,0,176,Drama Comedy Romance Music revisits-breakups rob-gordon owner-compulsive record-store gets-dumped Rob-Gordon Laura five romantic John-Cusack Iben-Hjejle Todd-Louiso Jack-Black Lisa-Bonet Catherine-Zeta-Jones Joan-Cusack Tim-Robbins Chris-Rehmann Ben-Carr Lili-Taylor Joelle-Carter Natasha-Gregson-Wagner Shannon-Stillo Drake-Bell Laura-Whyte Sara-Gilbert Rich-Talarico Matthew-O'Neill Brian-Powell Margaret-Travolta Jillian-Peterson Dick-Cusack Susan-Yoo Chris-Bauer K.K.-Dodds Marilyn-Dodds-Frank Duke-Doyle Aaron-Himelstein Jonathan-Herrington Daniel-Lee-Smith Leah-Gale David-Darlow Erik-Gundersen Bruce-Springsteen Alex-Désert Alan-S.-Johnson Ian-Belknap Andrew-Micheli Polly-Noonan Philip-Rayburn-Smith Michele-Graff Susie-Cusack Liam-Hayes Damian-Rogers Robert-A.-Villanueva Joe-Spaulding Scott-A.-Martin Heather-Norris Timothy-W.-Tiedje James-Azrael Ian-Michaels Susan-Hegarty Beverly-D'Angelo Stephen-Frears
1747,126889,cm2941ws30000f34owtbyuyxq,2,0,485,Science-Fiction Horror Thriller ship-covenant crew-colony uncharted-paradise remote-planet dark-dangerous Covenant dark Michael-Fassbender Katherine-Waterston Billy-Crudup Danny-McBride Demián-Bichir Carmen-Ejogo Jussie-Smollett Callie-Hernandez Amy-Seimetz Nathaniel-Dean Alexander-England Benjamin-Rigby Uli-Latukefu Tess-Haubrich Lorelei-King Goran-D.-Kleut Andrew-Crawford Tom-O'Sullivan James-Franco Guy-Pearce Ridley-Scott
1748,174,cm2941ws30000f34owtbyuyxq,3,0,385,Science-Fiction Action Adventure Thriller federation-klingon klingon-empire klingon-ship summit-klingon deadliest-encounter years Klingon Klingon action-packed William-Shatner Leonard-Nimoy DeForest-Kelley James-Doohan George-Takei Walter-Koenig Nichelle-Nichols Christopher-Plummer Mark-Lenard David-Warner Kim-Cattrall Rosanna-DeSoto Kurtwood-Smith Brock-Peters Paul-Rossilli John-Schuck Iman Leon-Russom Michael-Dorn Robert-Easton Grace-Lee-Whitney Christian-Slater Jeremy-Roberts Darryl-Henriques Matthias-Hues Clifford-Shegog William-Morgan-Sheppard Brett-Porter Angelo-Tiffe Boris-Lee-Krutonog Tom-Morga Todd-Bryant John-Bloom Jim-Boeke Michael-Snyder Denise-Lynne-Roberts Nicholas-Meyer
1749,10830,cm2941ws30000f34owtbyuyxq,5,0,57,Comedy Family Fantasy matilda-wormwood matilda wormwood-exquisite harry-zinnia gift-telekinetic Matilda-Wormwood Harry Zinnia some-days Harry Zinnia melancholic Mara-Wilson Danny-DeVito Rhea-Perlman Embeth-Davidtz Pam-Ferris Paul-Reubens Tracey-Walter Jean-Speegle-Howard Brian-Levinson Sara-Magdalin R.D.-Robb Gregory-R.-Goliath Fred-Parnes Kiami-Davael Leor-Livneh-Hackel Jacqueline-Steiger Jimmy-Karz Michael-Valentine Liam-Kearns Mark-Watson Kira-Spencer-Hesser J.C.-Alexander Malone-Brinton Marion-Dugan Joshua-Alvarez Max-E.-Blum Erin-M.-Gray Misty-L.-Oppenheim Christopher-Shepard-Hughes Rachel-Snow Craig-Lamar-Traylor Jennifer-Key Marty-Bautista Anthony-Hernandez Raina-Cease Jonathan-Osser Vinnie-Buffolino Marcella-Sassano Johnny-Thomas-III Shannon-Hughes Christel-Khalil Cassie-Colaw Austin-Stout Cindy-Tran Jonathan-Feyer Alissa-Graham Amanda-Graham Trevor-Gallagher James-Gallagher Kayla-Fredericks Kelsey-Fredericks Amanda-Fein Caitlin-Fein Nicholas-Cox Amanda-Summers Kristin-Summers Phoebe-Garcia-Pearl Kathy-Barbour Donna-Spangler Marianne-Curan Penny-Holland Richard-E.-Coe Sabrina-Bryan Trevor-Coppola Simon-Jones Jon-Lovitz Kira-Spencer-Cook Danny-DeVito
1750,13194,cm2941ws30000f34owtbyuyxq,5,0,262,Action Animation Fantasy Science-Fiction colin-macleod immortal-marcus marcus-octavius macleod-hunts death-love Colin-MacLeod Marcus-Octavius Marcus romantic adventurous action-packed romantic-comedy epic Alistair-Abell Debi-Mae-West Nolan-North Scott-McNeil Ogie-Banks Janyse-Jaud Jim-Byrnes Kathleen-Barr Emma-Fairley Roger-Franks Dave-B.-Mitchell David-Abramowitz Rebekah-Brown Bill-Fennell Gavin-Hammon Neil-Kaplan Thomas-Perkins Stephanie-Sheh Andrew-Tucker Yoshiaki-Kawajiri
1751,533535,cm2941ws30000f34owtbyuyxq,5,0,455,Action Comedy Science-Fiction mercenary-deadpool listless-wade wade-wilson deadpool-homeworld reluctant-wolverine Wade-Wilson his-days Deadpool Wade Wolverine Ryan-Reynolds Hugh-Jackman Emma-Corrin Matthew-Macfadyen Dafne-Keen Jon-Favreau Morena-Baccarin Rob-Delaney Leslie-Uggams Jennifer-Garner Wesley-Snipes Channing-Tatum Chris-Evans Henry-Cavill Wunmi-Mosaku Aaron-Stanford Tyler-Mane Karan-Soni Brianna-Hildebrand Shioli-Kutsuna Stefan-Kapičić Randal-Reeder Lewis-Tan Nick-Pauley Sonita-Henry Ryan-McKen Nanak-Phlora Aydin-Ahmed Leemore-Marrett-Jr. James-Dryden Ollie-Palmer Greg-Hemphill Aaron-W-Reed Mike-Waters Rob-McElhenney James-Reynolds Ed-Kear Paul-G.-Raymond Blake-Lively Inez-Reynolds Nathan-Fillion Matthew-McConaughey OIin-Reynolds Paul-Mullin Alex-Kyshkovych Chris-Hemsworth Billy-Clements Daniel-Medina-Ramos Jade-Lye Nilly-Cetin Eduardo-Gago-Muñoz Chloe-Kibble Curtis-Rowland-Small Ayesha-Hussain Jessica-Walker Harry-Holland Kevin-Fortin Shawn-Levy
1752,224141,cm2941ws30000f34owtbyuyxq,0,0,298,Fantasy Comedy spiteful-witch end-curse curse-neighbor characters-baker fairy-tale fantasy Anna-Kendrick Meryl-Streep James-Corden Emily-Blunt Daniel-Huttlestone Lilla-Crawford Chris-Pine Johnny-Depp Christine-Baranski Tammy-Blanchard Lucy-Punch Mackenzie-Mauzy Billy-Magnussen Tracey-Ullman Richard-Glover Frances-de-la-Tour Simon-Russell-Beale Joanna-Riding Annette-Crosbie Andy-Hayes Scott-Plumridge Rob-Marshall
1753,718930,cm2941ws30000f34owtbyuyxq,5,0,1137,Action Comedy Thriller assassin-ladybug plans-ladybug fate-plans ladybug-latest unlucky-assassin Ladybug one Ladybug dramatic Brad-Pitt Joey-King Aaron-Taylor-Johnson Brian-Tyree-Henry Andrew-Koji Hiroyuki-Sanada Michael-Shannon Bad-Bunny Sandra-Bullock Zazie-Beetz Logan-Lerman Masi-Oka Karen-Fukuhara Kevin-Akiyoshi-Ching Minchi-Murakami Kaori-Taketani Toshitaka-Katsumi Jim-Garrity Emelina-Adams Jenson-Cheng Nobuaki-Shimamoto Yoshi-Sudarso Johanna-Watts Ian-Martinez Tania-Verafield Pancho-Cardena Julio-Gabay Andrea-Muñoz Nancy-Daly Arnold-Chun Naomi-Matsuda Benmio-McCrea Pasha-D.-Lychnikoff Primus-Johnson Miles-Marz Michelle-Lee Parker-Lin Garland-Scott Jason-Matthew-Smith Zooey-Miyoshi Kamil-Aydin David-Leitch Channing-Tatum Ryan-Reynolds RiRia David-Leitch
1754,16869,cm2941ws30000f34owtbyuyxq,5,0,480,Drama Thriller War nazis-basterds basterds known-basterds basterds-lead french-jewish Nazi France World-War-II Jewish-American The-Basterds the-Third-Reich Nazis Basterds Aldo-Raine French Jewish Paris action-packed Brad-Pitt Mélanie-Laurent Christoph-Waltz Eli-Roth Michael-Fassbender Diane-Kruger Daniel-Brühl Til-Schweiger Gedeon-Burkhard Jacky-Ido B.J.-Novak Omar-Doom August-Diehl Denis-Ménochet Sylvester-Groth Martin-Wuttke Mike-Myers Julie-Dreyfus Richard-Sammel Alexander-Fehling Rod-Taylor Sönke-Möhring Samm-Levine Paul-Rust Michael-Bacall Arndt-Schwering-Sohnrey Petra-Hartung Volker-Michalowski Ken-Duken Christian-Berkel Anne-Sophie-Franck Léa-Seydoux Tina-Rodriguez Lena-Friedrich Ludger-Pistor Jana-Pallaske Wolfgang-Lindner Michael-Kranz Rainer-Bock André-Penvern Sebastian-Hülk Buddy-Joe-Hooker Carlos-Fidel Christian-Brückner Hilmar-Eichhorn Patrick-Elias Eva-Löbau Salvadore-Brandt Jasper-Linnewedel Wilfried-Hochholdinger Olivier-Girard Michael-Scheel Leo-Plank Andreas-Tietz Bo-Svenson Enzo-G.-Castellari Samuel-L.-Jackson Bela-B. Noemi-Besedes Hélène-Cardona Jake-Garber Sabrina-Rattey Alex-Boden Guido-Föhrweißer Harvey-Keitel Andrew-Napier Greg-Nicotero Quentin-Tarantino Vitus-Wieser Bea-Marie-Rück Daniela-Schwerdt Quentin-Tarantino
1755,4234,cm2941ws30000f34owtbyuyxq,5,0,1138,Horror Mystery murders-ghostface stab-film ghostface-killer stab woodsboro-murders Sidney-Prescott Hollywood 3 third Woodsboro Ghostface dark David-Arquette Neve-Campbell Courteney-Cox Patrick-Dempsey Scott-Foley Lance-Henriksen Matt-Keeslar Jenny-McCarthy-Wahlberg Emily-Mortimer Parker-Posey Deon-Richmond Kelly-Rutherford Liev-Schreiber Patrick-Warburton Jamie-Kennedy Roger-L.-Jackson Julie-Janney Richmond-Arquette Nancy-O'Dell Ken-Taylor Lynn-McRee Roger-Corman Josh-Pais John-Embry Lawrence-Hecht Lisa-Beach Kevin-Smith Jason-Mewes Erik-Erath Daniel-K.-Arredondo Lisa-Gordon Heather-Matarazzo Carrie-Fisher C.W.-Morgan Beth-Toussaint Wes-Craven Strawberry-Fields Wes-Craven
1756,22423,cm2941ws30000f34owtbyuyxq,3,0,1139,Drama Thriller film-director working-hollywood merrill-forbidden director-david david-merrill communist David-Merrill Hollywood action-packed Robert-De-Niro Annette-Bening George-Wendt Patricia-Wettig Sam-Wanamaker Luke-Edwards Chris-Cooper Ben-Piazza Martin-Scorsese Barry-Primus Gailard-Sartain Robin-Gammell Brad-Sullivan Tom-Sizemore Roxann-Dawson Stuart-Margolin Barry-Tubb Gene-Kirkwood Margo-Winkler Allan-Rich Illeana-Douglas Al-Ruscio Bill-Bailey Adam-Baldwin Nicholas-Cilic Claude-Rauvier Stephen-Root John-Horn Jon-Tenney Cecile-Callan Tom-Rosqui Monica-Carrico Jonathan-Ames Jimmy-Noonan Irwin-Winkler
1757,10438,cm2941ws30000f34owtbyuyxq,0,0,1140,Family Comedy apart-beethoven beethoven beethoven-time beethoven-newton sell-puppies Beethoven Missy Missy Regina Beethoven Newton the-day dramatic Charles-Grodin Bonnie-Hunt Nicholle-Tom Christopher-Castile Sarah-Rose-Karr Debi-Mazar Chris-Penn Ashley-Hamilton Danny-Masterson Catherine-Reitman Maury-Chaykin Heather-McComb Scott-Waara Jeff-Corey Virginia-Capers Devon-Gummersall Jason-Perkins Jordan-Bond Robert-Cavanaugh Randall-Slavin Dion-Zamora Damien-Rapp Todd-Kolker Adena-Bjork Pat-Jankiewicz Tom-Dugan Holly-Wortell Don-Lake Chris Kevin-Dunn William-Schallert Rod-Daniel
1758,278154,cm2941ws30000f34owtbyuyxq,4,0,1141,Adventure Animation Family Comedy scrat-epic drift-scrat acorn-catapults events-continental cosmic Continental-Drift Scrat Earth Manny Sid adventurous epic Ray-Romano John-Leguizamo Denis-Leary Queen-Latifah Seann-William-Scott Josh-Peck Simon-Pegg Keke-Palmer Jennifer-Lopez Neil-deGrasse-Tyson Jesse-Tyler-Ferguson Jessie-J Adam-Devine Wanda-Sykes Melissa-Rauch Michael-Strahan Nick-Offerman Max-Greenfield Lilly-Singh Chris-Wedge Stephanie-Beatriz Robert-Cardone Byron-Thames Rif-Hutton Chris-Campbell Holly-Dorff Moosie-Drier Jason-Fricchione Jackie-Gonneau Hope-Levy Terence-Mathews Edie-Mirman Juan-Pope Ruth-Zalduondo David-Zyler Ashley-Peldon Carlos-Ponce Mike-Thurmeier
1759,49051,cm2941ws30000f34owtbyuyxq,5,0,182,Adventure Fantasy Action bilbo-baggins baggins-hobbit hobbit quest-gandalf dwarves-seek Bilbo-Baggins Gandalf-the-Grey thirteen Smaug adventurous action-packed fantasy epic Martin-Freeman Ian-McKellen Richard-Armitage James-Nesbitt Ken-Stott Sylvester-McCoy Barry-Humphries Dean-O'Gorman Aidan-Turner Graham-McTavish Adam-Brown Peter-Hambleton John-Callen Mark-Hadlow Jed-Brophy William-Kircher Stephen-Hunter Andy-Serkis Cate-Blanchett Lee-Pace Hugo-Weaving Christopher-Lee Ian-Holm Elijah-Wood Benedict-Cumberbatch Manu-Bennett Conan-Stevens Jeffrey-Thomas Michael-Mizrahi John-Rawls Stephen-Ure Timothy-Bartlett Bret-McKenzie Kiran-Shah Glenn-Boswell Thomas-Robins Ruby-Acevedo Katie-Jackson Isaac-Miller Ella-Olssen Louis-Ashbourne-Serkis Sonny-Ashbourne-Serkis Ruby-Ashbourne-Serkis Terry-Notary Peter-Jackson Brendan-Casey Peter-Jackson
1760,125509,cm2941ws30000f34owtbyuyxq,4,0,1142,Horror Thriller festival-halloween hillbilly-cannibals man-festival halloween-throngs legendary-mountain West-Virginia Mountain-Man-Festival Halloween a-wild-night dramatic lighthearted epic Camilla-Arfwedson Doug-Bradley Borisa-Tyutyundzhieva Roxanne-McKee Paul-Luebke Rosie-Holden Simon-Ginty Amy-Lennox Peter-Brooke Finn-Jones Oliver-Hoare Duncan-Wisbey Velizar-Peev Svilen-Cholakov Borislav-Iliev George-Karlukovski Radoslav-Parvanov Kyle-Redmond-Jones Andrew-Bone Emilia-Klayn Declan-O'Brien
1761,438631,cm2941ws30000f34owtbyuyxq,5,0,415,Science-Fiction Adventure paul-atreides dangerous-planet atreides-brilliant conflict-planet humanity-greatest Paul-Atreides dark dramatic Timothée-Chalamet Rebecca-Ferguson Oscar-Isaac Jason-Momoa Stellan-Skarsgård Stephen-McKinley-Henderson Josh-Brolin Javier-Bardem Sharon-Duncan-Brewster Chang-Chen Dave-Bautista David-Dastmalchian Zendaya Charlotte-Rampling Babs-Olusanmokun Benjamin-Clémentine Souad-Faress Golda-Rosheuvel Roger-Yuan Seun-Shote Neil-Bell Oliver-Ryan Stephen-Collins Charlie-Rawes Richard-Carter Benjamin-Dilloway Elmi-Rashid-Elmi Tachia-Newall Gloria-Obianyo Fehinti-Balogun Dora-Kápolnai-Schvab Joelle Jimmy-Walker Paul-Bullion Milena-Sidorova János-Timkó Jean-Gilpin Marianne-Faithfull Ellen-Dubin Denis-Villeneuve
1762,500,cm2941ws30000f34owtbyuyxq,5,0,1143,Crime Thriller botched-robbery orange-psychopathic warehouse-crime police-informant mr-pink White Orange Blonde Pink action-packed Harvey-Keitel Tim-Roth Michael-Madsen Chris-Penn Steve-Buscemi Lawrence-Tierney Randy-Brooks Kirk-Baltz Edward-Bunker Quentin-Tarantino Rich-Turner David-Steen Tony-Cosmo Stevo-Polyi Michael-Sottile Robert-Ruth Lawrence-Bender Linda-Kaye Suzanne-Celeste Steven-Wright Laurie-Lathem Maria-Strova Burr-Steers Craig-Hamann Rowland-Wafford Scott-McElroy Gerard-van-Gent Quentin-Tarantino
1763,2666,cm2941ws30000f34owtbyuyxq,0,0,489,Mystery Science-Fiction struggles-memories man-struggles wife-remember nightmarish-world telekinetic dramatic Rufus-Sewell William-Hurt Kiefer-Sutherland Jennifer-Connelly Richard-O'Brien Ian-Richardson Bruce-Spence Colin-Friels John-Bluthal Mitchell-Butel Melissa-George Frank-Gallacher Ritchie-Singer Justin-Monjo Nicholas-Bell Satya-Gumbert Noah-Gumbert Frederick-Miragliotta Jeanette-Cronin David-Wenham Peter-Sommerfeld Timothy-Jones Paul-Livingston Michael-Lake Alan-Cinis Bill-Highfield Terry-Bader Rosemary-Traynor Edward-Grant Maureen-O'Shaughnessy Deobia-Oparei Marques-Johnson Doug-Scroope Cinzia-Coassin Anthony-Kierann Laura-Keneally Natalie-Bollard Eliot-Paton Naomi-van-der-Velden Alex-Proyas
1764,2907,cm2941ws30000f34owtbyuyxq,5,0,1144,Comedy Fantasy fester-fraud uncle-fester fester-reappears fester-life chair-morticia Fester 25-years Morticia Fester Fester dramatic action-packed Raúl-Juliá Anjelica-Huston Christopher-Lloyd Christina-Ricci Carel-Struycken Dan-Hedaya Jimmy-Workman Elizabeth-Wilson Dana-Ivey Judith-Malina Paul-Benedict Christopher-Hart John-Franklin Tony-Azito Mercedes-McNab Douglas-Brian-Martin Steven-M.-Martin Maureen-Sue-Levin Darlene-Levin Allegra-Kent Richard-Korthaze Ryan-Holihan Kate-McGregor-Stewart Lela-Ivey Whit-Hertford Patty-Maloney Victoria-Hall Jimmy-Ross Ryan-Anderson Daniel-Pikus Michael-Hittesdorf Valerie-C.-Walker Joe-Zimmerman Steve-Welles Eugene-Jackson Richard-Tanner Marc-Shaiman Jonathan-Wee Owen-Morse Sally-Jessy-Raphael Benny-Wills Lauren-Walker Barry-Sonnenfeld
1765,49444,cm2941ws30000f34owtbyuyxq,5,0,740,Animation Family Comedy dragon-warrior weapon-dragon peacock-villain conquering-china po China first action-packed fantasy Jack-Black Angelina-Jolie Dustin-Hoffman Gary-Oldman Jackie-Chan Lucy-Liu Seth-Rogen David-Cross Michelle-Yeoh James-Hong Danny-McBride Dennis-Haysbert Jean-Claude-Van-Damme Victor-Garber Mike-Bell Jason-Bertsch Michael-DeMaio Shane-Glick Lena-Golia April-Hong Joseph-Izzo Alexandra-Gold-Jourden Stephen-Kearin Liam-Knight Paul-Mazursky Dan-O'Connor Jeremy-Shipp Maury-Sterling Fred-Tatasciore Lauren-Tom Romy-Rosemont Conrad-Vernon Jennifer-Yuh-Nelson
1766,242224,cm2941ws30000f34owtbyuyxq,3,0,316,Drama Horror mother-plagued single-mother mother sinister-presence fear-monster dark horror action-packed Essie-Davis Noah-Wiseman Hayley-McElhinney Daniel-Henshall Barbara-West Ben-Winspear Cathy-Adamek Craig-Behenna Hachi Tim-Purcell Chloe-Hurn Jacquy-Phillips Bridget-Walters Adam-Morgan Pippa-Wanganeen Peta-Shannon Michelle-Nightingale Tony-Mack Carmel-Johnson Michael-Gilmour Craig-McArdle Terence-Crawford Tiffany-Lyndall-Knight Lucy-Hong Sophie-Riggs John-Maurice Stephen-Sheehan Alicia-Zorkovic Lotte-Crawford Chris-Roberts Annie-Batten India-Zorkovic Isla-Zorkovic Charlie-Crabtree Ethan-Grabis Sophie-Allan Jennifer-Kent
1767,10588,cm2941ws30000f34owtbyuyxq,0,0,14,Comedy Adventure Family Fantasy cat-hat conrad-sally maniacal-cat mischievous-cat mayhem-siblings a-rainy-day Conrad Sally Cat Cat lighthearted Mike-Myers Dakota-Fanning Spencer-Breslin Kelly-Preston Alec-Baldwin Amy-Hill Sean-Hayes Danielle-C.-Ryan Taylor-Rice Brittany-Oaks Talia-Lynn-Prairie Dan-Castellaneta Victor-Brandt Daran-Norris Frank-Welker Clint-Howard Paige-Hurd Steven-Anthony-Lawrence Paris-Hilton Candace-Brown Stephen-Hibbert Roger-W.-Morrissey Norman-Fessler Bugsy Danny-Nero Bo-Welch
1768,11186,cm2941ws30000f34owtbyuyxq,0,0,635,Horror Thriller chucky-reconstructed chucky reconstructed-toy doll-tracks foster-home Chucky Andy-Barclay Alex-Vincent Brad-Dourif Christine-Elise Jenny-Agutter Gerrit-Graham Grace-Zabriskie Peter-Haskell Beth-Grant Greg-Germann Raymond-Singer Stuart-Mabray Matt-Roe Don-Pugsley Ed-Krieger Vince-Melocchi Charles-Meshack Herbie-Braha Adam-Wylie Bill-Stevenson Edan-Gross John-Lafia
1769,10423,cm2941ws30000f34owtbyuyxq,4,0,257,Drama History Action bruce-lee kung-fu lee-childhood opening-kung lee-realizes Bruce-Lee Lee America Hollywood one romantic action-packed romantic-comedy epic Jason-Scott-Lee Lauren-Holly Robert-Wagner Michael-Learned Nancy-Kwan Lim-Kay-Tong Ric-Young Wang-Luoyong Sterling-Macer-Jr. Sven-Ole-Thorsen Ong-Soo-Han Eric-Bruskotter Aki-Aleong Chao-Li-Chi Sam-Hau Iain-M.-Parker Michelle-Tennant Clyde-Kusatsu Alicia-Tao Kong-Kwong-Keung Go-Shut-Fung Chan-Tat-Kwong John-Lacy Harry-Stanback Michael-Cudlitz Forry-Smith Sean-Stanek Van-Williams Alan-Eugster Paul-Raci Ed-Parker-Jr. Shannon-Lee Robert-Garrett Lala-Sloatman Fu-Suk-Han Nick-Brandon Louis-Turenne Paul-Mantee Jonathan-Penner Jan-Solomita Shannon-Uno Rob-Cohen Pamela-Holt Mark-King Johnny-Mask John-Cheung-Ng-Long Johnny-Cheung-Wa Rob-Cohen
1770,4141,cm2941ws30000f34owtbyuyxq,1,0,1145,Action Thriller Comedy Crime baby-shootout mr-smith newborn-army protect-newborn delivers-woman Smith Clive-Owen Monica-Bellucci Paul-Giamatti Stephen-McHattie Greg-Bryk Daniel-Pilon Sidney-Mende-Gibson Lucas-Mende-Gibson Kaylyn-Yellowlees Ramona-Pringle Julian-Richings Tony-Munch Scott-McCord David-Collins Wiley-M.-Pickett Stephen-R.-Hart David-Ury Mike-Rad Andy-Mackenzie Laura-de-Carteret Maria-Vacratsis Suresh-John Jason-Reso Jane-McLean Layton-Morrison Joanne-Leach Michael-Rose Frank-Nakashima Dean-Copkov Harry-Karp Jeffrey-Parazzo Michael-Davis
1771,857,cm2941ws30000f34owtbyuyxq,5,0,1146,Drama History War normandy-brothers beaches-normandy brothers-lie troops-storm dead-battlefield U.S. three fourth John-Miller seven German action-packed Tom-Hanks Tom-Sizemore Edward-Burns Barry-Pepper Adam-Goldberg Vin-Diesel Giovanni-Ribisi Jeremy-Davies Matt-Damon Ted-Danson Paul-Giamatti Dennis-Farina Joerg-Stadler Max-Martini Dylan-Bruno Daniel-Cerqueira Demetri-Goritsas Ian-Porter Gary-Sefton Julian-Spencer Steve-Griffin William-Marsh Marc-Cass Markus-Napier Neil-Finnighan Peter-Miles Paul-Garcia Seamus-McQuade Ronald-Longridge Adam-Shaw Rolf-Saxon Corey-Johnson Loclann-Aiken John-Barnett Maclean-Burke Victor-Burke Aiden-Condron Paschal-Friel Shane-Hagan Paul-Hickey Shane-Johnson Laird-Macintosh Brian-Maynard Martin-McDougall Mark-Phillips Lee-Aaron-Rosen Andrew-Scott Matthew-Sharp Vincent-Walsh Grahame-Wood John-Sharian Glenn-Wrage Crofton-Hardester Martin-Hub Raffaello-Degruttola Nigel-Whitmey Sam-Ellis Erich-Redman Tilo-Keiner Stephan-Grothgar Stephane-Cornicard Michelle-Evans Martin-Beaton Anna-Maguire Nathan-Fillion Leland-Orser Michael-Mantas David-Vegh Ryan-Hurst Nick-Brooks Sam-Scudder John-Walters Dorothy-Grumbar James-Innes-Smith Harve-Presnell Dale-Dye Bryan-Cranston David-Wohl Eric-Loren Valerie-Colgan Amanda-Boxer Harrison-Young Kathleen-Byron Rob-Freeman Thomas-Gizbert Nina-Muschallik Taylor-Murphy Mac-Steinmeier Derek-Lea Leo-Stransky Vincent-Ventresca Steven-Spielberg
1772,22538,cm2941ws30000f34owtbyuyxq,5,0,1147,Action Comedy Romance ramona-flowers scott-pilgrim pilgrim-trouble band-scott ex-boyfriends Scott-Pilgrim Ramona-Flowers Michael-Cera Mary-Elizabeth-Winstead Ellen-Wong Kieran-Culkin Alison-Pill Mark-Webber Johnny-Simmons Jason-Schwartzman Anna-Kendrick Aubrey-Plaza Satya-Bhabha Chris-Evans Brandon-Routh Mae-Whitman Brie-Larson Keita-Saito Shota-Saito Will-Bowes Celine-Lepage Mark-Leroy Kjartan-Hewitt Ben-Lewis Nelson-Franklin Kristina-Pesic Matt-Watts Ingrid-Haas Maurie-W.-Kaufmann Marley-Otto Christine-Watson Chantelle-Chung Don-McKellar Jung-Yul-Kim Erik-Knudsen Abigail-Chu Tennessee-Thomas Emily-Kassie Michael-Lazarovitch John-Patrick-Amedori Joe-Dinicol Craig-Stickland Bill-Hader Thomas-Jane Clifton-Collins-Jr. Bryan-Lee-O'Malley Edgar-Wright
1773,1930,cm2941ws30000f34owtbyuyxq,5,0,13,Action Adventure Science-Fiction peter-parker peter-discovers lizard-peter spider-man peter Peter-Parker Ben Peter today Peter Oscorp Curt-Connors Spider-Man Lizard Peter adventurous epic Andrew-Garfield Emma-Stone Rhys-Ifans Denis-Leary Martin-Sheen Sally-Field Irrfan-Khan Campbell-Scott Embeth-Davidtz Chris-Zylka Max-Charles C.-Thomas-Howell Jake-Keiffer Kari-Coleman Michael-Barra Leif-Gantvoort Andy-Pessoa Hannah-Marks Kelsey-Asbille Kevin-McCorkle Andy-Gladbach Ring-Hendricks-Tellefsen Barbara-Eve-Harris Stan-Lee Danielle-Burgio Tom-Waite Keith-Campbell Steve-DeCastro Jill-Flint Mark-Daugherty Milton-González Skyler-Gisondo Charlie-DePew Jacob-Rodier Vincent-Laresca Damien-Lemon Ty-Upshaw James-Chen Alexander-Bedria Tia-Texada Jay-Caputo John-Burke Terry-Bozeman Jennifer-Lyons Michael-Massee Amber-Stevens-West Max-Bogner Ethan-Cohn Miles-Elliot Miranda-LaDawn-Hill Amanda-MacDonald Maury-Morgan Michael-Papajohn Marc-Webb
1774,563,cm2941ws30000f34owtbyuyxq,5,0,1148,Adventure Action Thriller Science-Fiction johnny-rico rico-military future-story bugs mankind-arachnoid Johnny-Rico the-Mobile-Infantry Rico Bugs action-packed Casper-Van-Dien Dina-Meyer Denise-Richards Jake-Busey Neil-Patrick-Harris Clancy-Brown Michael-Ironside Patrick-Muldoon Seth-Gilliam Rue-McClanahan Blake-Lindsley Steven-Ford Ungela-Brockman Bruce-Gray Denise-Dowse Amy-Smart Tami-Adrian-George Julianna-McCarthy Dale-Dye Dean-Norris Marshall-Bell Eric-Bruskotter Matt-Levin Anthony-Ruivivar Brenda-Strong Christopher-Curry Lenore-Kasdorf Teo Curnal-Achilles-Aulisio Greg-Travis John-Cunningham Timothy-McNeil Robert-David-Hall Brad-Kane Timothy-Omundson Patrick-Bishop Hunter-Bodine Travis-Lowen Patrick-Wolff Mara-Duronslet Tyrone-Tann Matt-Entriken Eric-DaRe Ronald-L.-Botchan Walter-Adrian Stephanie-Erb Alexi-Lakatos Nathaniel-Marshall Austin-Sanderford Rhiannon-Vigil Mylin-Brooks Julie-Pinson Armand-Darrius Kai-Lennox Brooke-Morales Mike-Stokey Mary-Ann-Schmidt Aaron-Stielstra Edward-Neumeier Michael-Papajohn Michael-A.-Valenzano Mo-Faisal R.-Lee-Ermey Matt-Duggan Whitney-Hall Betty-Hankins Kaius-Harrison Bruce-Holman Michael-Gerald Jon-Davison Dawn-E.-Anderson Tony-Nichols Dan-Olivo Zoë-Poledouris Ashley-Prendergast Ray-Quiroga David-Rey Dennis-Collins Farnaz-Samiinia Joleen-Sanders Julia-Self Claude-Stuart Parry-Shen Cari-Vega Jim-Temple Justin-Ward Sam-P.-Whitehead Melissa-J.-Ward Johnny-Mansbach David-Beckett Paul-Verhoeven
